date,mmwr_year,mmwr_week,state,state_name,population,region,region_name,cases,deaths,hosp,series_complete,booster
2020-10-24,2020,43,TX,Texas,29217653,6,South Central,34157,695,5173,NA,NA
2020-10-31,2020,44,TX,Texas,29217653,6,South Central,44225,897,5334,NA,NA
2020-11-07,2020,45,TX,Texas,29217653,6,South Central,41803,1016,5872,NA,NA
2020-11-14,2020,46,TX,Texas,29217653,6,South Central,57949,1153,6787,NA,NA
2020-11-21,2020,47,TX,Texas,29217653,6,South Central,62126,1266,8129,NA,NA
2020-11-28,2020,48,TX,Texas,29217653,6,South Central,97579,1394,7562,NA,NA
2020-12-05,2020,49,TX,Texas,29217653,6,South Central,92464,1472,7747,NA,NA
2020-12-12,2020,50,TX,Texas,29217653,6,South Central,96907,1630,8299,NA,NA
2020-12-19,2020,51,TX,Texas,29217653,6,South Central,121612,1664,8773,93,0
2020-12-26,2020,52,TX,Texas,29217653,6,South Central,133398,1760,9981,1395,0
2021-01-02,2020,53,TX,Texas,29217653,6,South Central,114742,2014,11870,4420,0
2021-01-09,2021,1,TX,Texas,29527941,6,South Central,150087,2546,13000,124864,0
2021-01-16,2021,2,TX,Texas,29527941,6,South Central,153453,2561,12605,212533,0
2021-01-23,2021,3,TX,Texas,29527941,6,South Central,136650,2451,11188,350524,0
2021-01-30,2021,4,TX,Texas,29527941,6,South Central,112996,2292,9838,642464,0
2021-02-06,2021,5,TX,Texas,29527941,6,South Central,101609,1932,8420,1050800,1
2021-02-13,2021,6,TX,Texas,29527941,6,South Central,81329,1561,6705,1493340,3
2021-02-20,2021,7,TX,Texas,29527941,6,South Central,50686,1401,4756,1666857,5
2021-02-27,2021,8,TX,Texas,29527941,6,South Central,34898,1107,4832,2369843,8
2021-03-06,2021,9,TX,Texas,29527941,6,South Central,47658,860,3965,2894857,14
2021-03-13,2021,10,TX,Texas,29527941,6,South Central,30146,707,3593,3353696,18
2021-03-20,2021,11,TX,Texas,29527941,6,South Central,24802,576,3048,3741897,21
2021-03-27,2021,12,TX,Texas,29527941,6,South Central,25910,446,2818,4467340,34
2021-04-03,2021,13,TX,Texas,29527941,6,South Central,26089,359,2583,5422988,51
2021-04-10,2021,14,TX,Texas,29527941,6,South Central,22138,362,2613,6486891,67
2021-04-17,2021,15,TX,Texas,29527941,6,South Central,24277,348,2873,7303269,79
2021-04-24,2021,16,TX,Texas,29527941,6,South Central,23885,336,2615,8087782,98
2021-05-01,2021,17,TX,Texas,29527941,6,South Central,22339,299,2477,8916197,142
2021-05-08,2021,18,TX,Texas,29527941,6,South Central,22080,301,2272,9680683,164
2021-05-15,2021,19,TX,Texas,29527941,6,South Central,18287,285,2114,10255662,182
2021-05-22,2021,20,TX,Texas,29527941,6,South Central,15251,258,1831,10725334,206
2021-05-29,2021,21,TX,Texas,29527941,6,South Central,12237,266,1676,11071525,219
2021-06-05,2021,22,TX,Texas,29527941,6,South Central,12121,197,1535,11406676,241
2021-06-12,2021,23,TX,Texas,29527941,6,South Central,10548,175,1537,11798553,254
2021-06-19,2021,24,TX,Texas,29527941,6,South Central,9785,170,1392,12114448,272
2021-06-26,2021,25,TX,Texas,29527941,6,South Central,11464,166,1352,12345483,295
2021-07-03,2021,26,TX,Texas,29527941,6,South Central,14270,186,1572,12534963,323
2021-07-10,2021,27,TX,Texas,29527941,6,South Central,34687,176,2006,12694959,341
2021-07-17,2021,28,TX,Texas,29527941,6,South Central,89320,232,2952,12844279,359
2021-07-24,2021,29,TX,Texas,29527941,6,South Central,30509,346,4416,12994976,371
2021-07-31,2021,30,TX,Texas,29527941,6,South Central,55081,517,6632,13149557,396
2021-08-07,2021,31,TX,Texas,29527941,6,South Central,89925,853,9217,13309631,468
2021-08-14,2021,32,TX,Texas,29527941,6,South Central,88577,1402,11422,13510783,6053
2021-08-21,2021,33,TX,Texas,29527941,6,South Central,117078,1873,11880,13766411,85435
2021-08-28,2021,34,TX,Texas,29527941,6,South Central,101470,2231,11768,14068195,170825
2021-09-04,2021,35,TX,Texas,29527941,6,South Central,120394,2315,11457,14382985,259918
2021-09-11,2021,36,TX,Texas,29527941,6,South Central,135437,2217,10550,14642585,321614
2021-09-18,2021,37,TX,Texas,29527941,6,South Central,97706,2086,9303,14887790,377732
2021-09-25,2021,38,TX,Texas,29527941,6,South Central,71521,1939,7621,15103163,467015
2021-10-02,2021,39,TX,Texas,29527941,6,South Central,76429,1647,6105,15282171,680865
2021-10-09,2021,40,TX,Texas,29527941,6,South Central,51871,1308,4790,15425838,870848
2021-10-16,2021,41,TX,Texas,29527941,6,South Central,42613,1087,3950,15547753,1034491
2021-10-23,2021,42,TX,Texas,29527941,6,South Central,31225,870,3271,15656272,1255280
2021-10-30,2021,43,TX,Texas,29527941,6,South Central,28182,659,2677,15761971,1680026
2021-11-06,2021,44,TX,Texas,29527941,6,South Central,23339,516,2183,15859833,2059093
2021-11-13,2021,45,TX,Texas,29527941,6,South Central,23795,469,2274,15941380,2384658
2021-11-20,2021,46,TX,Texas,29527941,6,South Central,24021,428,2314,16021163,2732580
2021-11-27,2021,47,TX,Texas,29527941,6,South Central,22041,419,2077,16094777,3000965
2021-12-04,2021,48,TX,Texas,29527941,6,South Central,22468,472,2778,16302058,3468978
2021-12-11,2021,49,TX,Texas,29527941,6,South Central,35688,497,2961,16485186,3925513
2021-12-18,2021,50,TX,Texas,29527941,6,South Central,31848,473,2881,16613336,4341051
2021-12-25,2021,51,TX,Texas,29527941,6,South Central,64289,483,3821,16705458,4713798
2022-01-01,2021,52,TX,Texas,29527941,6,South Central,104290,620,8098,16808384,5061555
2022-01-08,2022,1,TX,Texas,30029848,6,South Central,428291,872,11536,16927158,5429355
2022-01-15,2022,2,TX,Texas,30029848,6,South Central,375686,1309,13913,17026654,5725283
2022-01-22,2022,3,TX,Texas,30029848,6,South Central,430550,1757,14307,17118618,5906250
2022-01-29,2022,4,TX,Texas,30029848,6,South Central,348510,1938,13004,17218399,6037274
2022-02-05,2022,5,TX,Texas,30029848,6,South Central,231629,1775,10276,17300029,6111237
2022-02-12,2022,6,TX,Texas,30029848,6,South Central,127338,1527,6439,17384842,6179708
2022-02-19,2022,7,TX,Texas,30029848,6,South Central,74515,1066,5070,17451970,6229519
2022-02-26,2022,8,TX,Texas,30029848,6,South Central,45216,796,3374,17503753,6267860
2022-03-05,2022,9,TX,Texas,30029848,6,South Central,29967,525,2493,17545590,6300413
2022-03-12,2022,10,TX,Texas,30029848,6,South Central,26128,372,1849,17579461,6326174
2022-03-19,2022,11,TX,Texas,30029848,6,South Central,24790,288,1400,17610277,6352530
2022-03-26,2022,12,TX,Texas,30029848,6,South Central,30477,229,1153,17642514,6376038
2022-04-02,2022,13,TX,Texas,30029848,6,South Central,24123,166,977,17671532,6406566
2022-04-09,2022,14,TX,Texas,30029848,6,South Central,18825,118,876,17698705,6439496
2022-04-16,2022,15,TX,Texas,30029848,6,South Central,17443,99,778,17724473,6470019
2022-04-23,2022,16,TX,Texas,30029848,6,South Central,15468,82,791,17748838,6496225
2022-04-30,2022,17,TX,Texas,30029848,6,South Central,16577,89,715,17773044,6520648
2022-05-07,2022,18,TX,Texas,30029848,6,South Central,17397,64,796,17793633,6542172
2022-05-14,2022,19,TX,Texas,30029848,6,South Central,20986,79,852,17813529,6563890
2022-05-21,2022,20,TX,Texas,30029848,6,South Central,25573,69,1012,17834355,6589321
2022-05-28,2022,21,TX,Texas,30029848,6,South Central,30836,81,1253,17855158,6617991
2022-06-04,2022,22,TX,Texas,30029848,6,South Central,37177,82,1579,17872480,6641744
2022-06-11,2022,23,TX,Texas,30029848,6,South Central,46845,92,1940,17890491,6666354
2022-06-18,2022,24,TX,Texas,30029848,6,South Central,48265,126,2289,17908852,6688619
2022-06-25,2022,25,TX,Texas,30029848,6,South Central,53300,139,2757,17926822,6710507
2022-07-02,2022,26,TX,Texas,30029848,6,South Central,70316,156,3255,17944143,6731970
2022-07-09,2022,27,TX,Texas,30029848,6,South Central,74355,182,3842,17960265,6751785
2022-07-16,2022,28,TX,Texas,30029848,6,South Central,83699,239,4208,17980164,6779972
2022-07-23,2022,29,TX,Texas,30029848,6,South Central,85210,255,4374,18002414,6809879
2022-07-30,2022,30,TX,Texas,30029848,6,South Central,81184,321,4246,18023769,6835529
2022-08-06,2022,31,TX,Texas,30029848,6,South Central,79562,300,3991,18043592,6858448
2022-08-13,2022,32,TX,Texas,30029848,6,South Central,69388,274,3650,18062697,6878149
2022-08-20,2022,33,TX,Texas,30029848,6,South Central,62569,239,3176,18078973,6892316
2022-08-27,2022,34,TX,Texas,30029848,6,South Central,54406,249,2995,18093317,6902493
2022-09-03,2022,35,TX,Texas,30029848,6,South Central,57259,203,2934,18104861,6909273
2022-09-10,2022,36,TX,Texas,30029848,6,South Central,50060,192,2686,18117623,6925185
2022-09-17,2022,37,TX,Texas,30029848,6,South Central,37074,169,2469,18134313,6952305
2022-09-24,2022,38,TX,Texas,30029848,6,South Central,28393,160,2094,18150528,6981608
2022-10-01,2022,39,TX,Texas,30029848,6,South Central,19599,162,1600,18166495,7013525
2022-10-08,2022,40,TX,Texas,30029848,6,South Central,15484,132,1398,18182206,7047482
2022-10-15,2022,41,TX,Texas,30029848,6,South Central,13472,116,1210,18198363,7082837
2022-10-22,2022,42,TX,Texas,30029848,6,South Central,12014,100,1100,18214423,7120088
2022-10-29,2022,43,TX,Texas,30029848,6,South Central,10577,77,1085,18230800,7159345
2022-11-05,2022,44,TX,Texas,30029848,6,South Central,11572,77,991,18245326,7194152
2022-11-12,2022,45,TX,Texas,30029848,6,South Central,12145,82,1072,18257901,7223646
2022-11-19,2022,46,TX,Texas,30029848,6,South Central,13066,80,1175,18269548,7250002
2022-11-26,2022,47,TX,Texas,30029848,6,South Central,15925,121,1511,18278132,7269556
2022-12-03,2022,48,TX,Texas,30029848,6,South Central,19456,145,2125,18287991,7289575
2022-12-10,2022,49,TX,Texas,30029848,6,South Central,29891,160,2324,18298035,7311354
2022-12-17,2022,50,TX,Texas,30029848,6,South Central,30255,172,2502,18308247,7333769
2022-12-24,2022,51,TX,Texas,30029848,6,South Central,31617,200,2713,18316890,7352074
2022-12-31,2022,52,TX,Texas,30029848,6,South Central,32258,227,3696,18325519,7369324
2023-01-07,2023,1,TX,Texas,30503301,6,South Central,38463,269,3837,18334709,7386465
2023-01-14,2023,2,TX,Texas,30503301,6,South Central,34824,282,3349,18343068,7401597
2023-01-21,2023,3,TX,Texas,30503301,6,South Central,25539,248,2792,18349177,7412489
2023-01-28,2023,4,TX,Texas,30503301,6,South Central,23472,226,2568,18354869,7421399
2023-02-04,2023,5,TX,Texas,30503301,6,South Central,21655,195,2188,18359036,7427492
2023-02-11,2023,6,TX,Texas,30503301,6,South Central,19780,172,2129,18364608,7434756
2023-02-18,2023,7,TX,Texas,30503301,6,South Central,17535,149,1993,18368788,7440784
2023-02-25,2023,8,TX,Texas,30503301,6,South Central,15537,145,1940,18372817,7446736
2023-03-04,2023,9,TX,Texas,30503301,6,South Central,20498,126,1739,18376884,7452427
2023-03-11,2023,10,TX,Texas,30503301,6,South Central,12049,117,1623,18380761,7457717
2023-03-18,2023,11,TX,Texas,30503301,6,South Central,12517,115,1405,18384370,7463050
2023-03-25,2023,12,TX,Texas,30503301,6,South Central,18216,93,1346,18388135,7467831
2023-04-01,2023,13,TX,Texas,30503301,6,South Central,9719,80,1237,18391502,7472056
2023-04-08,2023,14,TX,Texas,30503301,6,South Central,12202,77,1262,18394724,7476148
2023-04-15,2023,15,TX,Texas,30503301,6,South Central,8321,81,1273,18398115,7480351
2023-04-22,2023,16,TX,Texas,30503301,6,South Central,10244,88,1120,18400634,7483775
2023-04-29,2023,17,TX,Texas,30503301,6,South Central,8346,64,930,18403198,7488255
2023-05-06,2023,18,TX,Texas,30503301,6,South Central,6584,56,901,18405687,7492547
2023-05-13,2023,19,TX,Texas,30503301,6,South Central,5620,52,796,18406327,7493737
2023-05-20,2023,20,TX,Texas,30503301,6,South Central,NA,59,732,NA,NA
2023-05-27,2023,21,TX,Texas,30503301,6,South Central,NA,36,633,NA,NA
2023-06-03,2023,22,TX,Texas,30503301,6,South Central,NA,39,595,NA,NA
2023-06-10,2023,23,TX,Texas,30503301,6,South Central,NA,36,545,NA,NA
2023-06-17,2023,24,TX,Texas,30503301,6,South Central,NA,38,471,NA,NA
2023-06-24,2023,25,TX,Texas,30503301,6,South Central,NA,36,410,NA,NA
2023-07-01,2023,26,TX,Texas,30503301,6,South Central,NA,25,497,NA,NA
2023-07-08,2023,27,TX,Texas,30503301,6,South Central,NA,18,464,NA,NA
2023-07-15,2023,28,TX,Texas,30503301,6,South Central,NA,26,641,NA,NA
2023-07-22,2023,29,TX,Texas,30503301,6,South Central,NA,44,772,NA,NA
2023-07-29,2023,30,TX,Texas,30503301,6,South Central,NA,29,854,NA,NA
2023-08-05,2023,31,TX,Texas,30503301,6,South Central,NA,52,977,NA,NA
2023-08-12,2023,32,TX,Texas,30503301,6,South Central,NA,62,1058,NA,NA
2023-08-19,2023,33,TX,Texas,30503301,6,South Central,NA,74,1300,NA,NA
2023-08-26,2023,34,TX,Texas,30503301,6,South Central,NA,60,1567,NA,NA
2023-09-02,2023,35,TX,Texas,30503301,6,South Central,NA,88,1856,NA,NA
2023-09-09,2023,36,TX,Texas,30503301,6,South Central,NA,109,1953,NA,NA
2023-09-16,2023,37,TX,Texas,30503301,6,South Central,NA,103,1844,NA,NA
2023-09-23,2023,38,TX,Texas,30503301,6,South Central,NA,105,1653,NA,NA
2023-09-30,2023,39,TX,Texas,30503301,6,South Central,NA,81,1402,NA,NA
2023-10-07,2023,40,TX,Texas,30503301,6,South Central,NA,85,1223,NA,NA
2023-10-14,2023,41,TX,Texas,30503301,6,South Central,NA,83,1113,NA,NA
2023-10-21,2023,42,TX,Texas,30503301,6,South Central,NA,70,958,NA,NA
2023-10-28,2023,43,TX,Texas,30503301,6,South Central,NA,66,1213,NA,NA
2023-11-04,2023,44,TX,Texas,30503301,6,South Central,NA,68,1073,NA,NA
2023-11-11,2023,45,TX,Texas,30503301,6,South Central,NA,79,1248,NA,NA
2023-11-18,2023,46,TX,Texas,30503301,6,South Central,NA,72,1022,NA,NA
2023-11-25,2023,47,TX,Texas,30503301,6,South Central,NA,73,1051,NA,NA
2023-12-02,2023,48,TX,Texas,30503301,6,South Central,NA,87,1208,NA,NA
2023-12-09,2023,49,TX,Texas,30503301,6,South Central,NA,64,1282,NA,NA
2023-12-16,2023,50,TX,Texas,30503301,6,South Central,NA,72,1452,NA,NA
2023-12-23,2023,51,TX,Texas,30503301,6,South Central,NA,92,1774,NA,NA
2023-12-30,2023,52,TX,Texas,30503301,6,South Central,NA,122,1890,NA,NA
2024-01-06,2024,1,TX,Texas,30909398,6,South Central,NA,132,2252,NA,NA
2024-01-13,2024,2,TX,Texas,30909398,6,South Central,NA,155,2013,NA,NA
2024-01-20,2024,3,TX,Texas,30909398,6,South Central,NA,152,1823,NA,NA
2024-01-27,2024,4,TX,Texas,30909398,6,South Central,NA,146,1883,NA,NA
2024-02-03,2024,5,TX,Texas,30909398,6,South Central,NA,114,1962,NA,NA
2024-02-10,2024,6,TX,Texas,30909398,6,South Central,NA,105,1902,NA,NA
2024-02-17,2024,7,TX,Texas,30909398,6,South Central,NA,97,1756,NA,NA
2024-02-24,2024,8,TX,Texas,30909398,6,South Central,NA,98,1526,NA,NA
2024-03-02,2024,9,TX,Texas,30909398,6,South Central,NA,80,1283,NA,NA
2024-03-09,2024,10,TX,Texas,30909398,6,South Central,NA,82,1106,NA,NA
2024-03-16,2024,11,TX,Texas,30909398,6,South Central,NA,71,906,NA,NA
2024-03-23,2024,12,TX,Texas,30909398,6,South Central,NA,58,806,NA,NA
2024-03-30,2024,13,TX,Texas,30909398,6,South Central,NA,43,695,NA,NA
2024-04-06,2024,14,TX,Texas,30909398,6,South Central,NA,44,647,NA,NA
2024-04-13,2024,15,TX,Texas,30909398,6,South Central,NA,25,591,NA,NA
2024-04-20,2024,16,TX,Texas,30909398,6,South Central,NA,21,561,NA,NA
2024-04-27,2024,17,TX,Texas,30909398,6,South Central,NA,29,474,NA,NA
2024-05-04,2024,18,TX,Texas,30909398,6,South Central,NA,16,NA,NA,NA
2024-05-11,2024,19,TX,Texas,30909398,6,South Central,NA,15,NA,NA,NA
2024-05-18,2024,20,TX,Texas,30909398,6,South Central,NA,19,NA,NA,NA
2024-05-25,2024,21,TX,Texas,30909398,6,South Central,NA,21,NA,NA,NA
2024-06-01,2024,22,TX,Texas,30909398,6,South Central,NA,21,NA,NA,NA
2024-06-08,2024,23,TX,Texas,30909398,6,South Central,NA,24,NA,NA,NA
2024-06-15,2024,24,TX,Texas,30909398,6,South Central,NA,20,NA,NA,NA
2024-06-22,2024,25,TX,Texas,30909398,6,South Central,NA,30,NA,NA,NA
2024-06-29,2024,26,TX,Texas,30909398,6,South Central,NA,33,NA,NA,NA
2024-07-06,2024,27,TX,Texas,30909398,6,South Central,NA,28,NA,NA,NA
2024-07-13,2024,28,TX,Texas,30909398,6,South Central,NA,45,NA,NA,NA
2024-07-20,2024,29,TX,Texas,30909398,6,South Central,NA,54,NA,NA,NA
2024-07-27,2024,30,TX,Texas,30909398,6,South Central,NA,67,NA,NA,NA
2024-08-03,2024,31,TX,Texas,30909398,6,South Central,NA,85,NA,NA,NA
2024-08-10,2024,32,TX,Texas,30909398,6,South Central,NA,85,NA,NA,NA
2024-08-17,2024,33,TX,Texas,30909398,6,South Central,NA,77,NA,NA,NA
2024-08-24,2024,34,TX,Texas,30909398,6,South Central,NA,87,NA,NA,NA
2024-08-31,2024,35,TX,Texas,30909398,6,South Central,NA,81,NA,NA,NA
2024-09-07,2024,36,TX,Texas,30909398,6,South Central,NA,73,NA,NA,NA
2024-09-14,2024,37,TX,Texas,30909398,6,South Central,NA,61,NA,NA,NA
2024-09-21,2024,38,TX,Texas,30909398,6,South Central,NA,46,NA,NA,NA
2024-09-28,2024,39,TX,Texas,30909398,6,South Central,NA,37,NA,NA,NA
2024-10-05,2024,40,TX,Texas,30909398,6,South Central,NA,51,NA,NA,NA
2024-10-12,2024,41,TX,Texas,30909398,6,South Central,NA,48,NA,NA,NA
2024-10-19,2024,42,TX,Texas,30909398,6,South Central,NA,28,NA,NA,NA
2024-10-26,2024,43,TX,Texas,30909398,6,South Central,NA,31,NA,NA,NA
2024-11-02,2024,44,TX,Texas,30909398,6,South Central,NA,19,NA,NA,NA
2024-11-09,2024,45,TX,Texas,30909398,6,South Central,NA,12,NA,NA,NA
2024-11-16,2024,46,TX,Texas,30909398,6,South Central,NA,11,NA,NA,NA
2024-11-23,2024,47,TX,Texas,30909398,6,South Central,NA,NA,NA,NA,NA
2024-11-30,2024,48,TX,Texas,30909398,6,South Central,NA,NA,NA,NA,NA
2020-01-25,2020,4,UT,Utah,3281684,8,Mountain States,0,0,NA,NA,NA
2020-02-01,2020,5,UT,Utah,3281684,8,Mountain States,0,0,NA,NA,NA
2020-02-08,2020,6,UT,Utah,3281684,8,Mountain States,0,0,NA,NA,NA
2020-02-15,2020,7,UT,Utah,3281684,8,Mountain States,0,0,NA,NA,NA
2020-02-22,2020,8,UT,Utah,3281684,8,Mountain States,0,0,NA,NA,NA
2020-02-29,2020,9,UT,Utah,3281684,8,Mountain States,0,0,NA,NA,NA
2020-03-07,2020,10,UT,Utah,3281684,8,Mountain States,0,0,NA,NA,NA
2020-03-14,2020,11,UT,Utah,3281684,8,Mountain States,2,0,NA,NA,NA
2020-03-21,2020,12,UT,Utah,3281684,8,Mountain States,50,0,NA,NA,NA
2020-03-28,2020,13,UT,Utah,3281684,8,Mountain States,272,NA,NA,NA,NA
2020-04-04,2020,14,UT,Utah,3281684,8,Mountain States,660,11,NA,NA,NA
2020-04-11,2020,15,UT,Utah,3281684,8,Mountain States,830,NA,NA,NA,NA
2020-04-18,2020,16,UT,Utah,3281684,8,Mountain States,723,NA,NA,NA,NA
2020-04-25,2020,17,UT,Utah,3281684,8,Mountain States,909,16,NA,NA,NA
2020-05-02,2020,18,UT,Utah,3281684,8,Mountain States,1032,12,NA,NA,NA
2020-05-09,2020,19,UT,Utah,3281684,8,Mountain States,1092,18,NA,NA,NA
2020-05-16,2020,20,UT,Utah,3281684,8,Mountain States,1030,17,NA,NA,NA
2020-05-23,2020,21,UT,Utah,3281684,8,Mountain States,1102,15,NA,NA,NA
2020-05-30,2020,22,UT,Utah,3281684,8,Mountain States,988,12,NA,NA,NA
2020-06-06,2020,23,UT,Utah,3281684,8,Mountain States,1809,12,NA,NA,NA
2020-06-13,2020,24,UT,Utah,3281684,8,Mountain States,2375,20,NA,NA,NA
2020-06-20,2020,25,UT,Utah,3281684,8,Mountain States,2493,15,NA,NA,NA
2020-06-27,2020,26,UT,Utah,3281684,8,Mountain States,3461,13,NA,NA,NA
2020-07-04,2020,27,UT,Utah,3281684,8,Mountain States,3970,22,NA,NA,NA
2020-07-11,2020,28,UT,Utah,3281684,8,Mountain States,4154,36,NA,NA,NA
2020-07-18,2020,29,UT,Utah,3281684,8,Mountain States,4302,30,NA,NA,NA
2020-07-25,2020,30,UT,Utah,3281684,8,Mountain States,4415,45,NA,NA,NA
2020-08-01,2020,31,UT,Utah,3281684,8,Mountain States,3605,26,NA,NA,NA
2020-08-08,2020,32,UT,Utah,3281684,8,Mountain States,3099,29,128,NA,NA
2020-08-15,2020,33,UT,Utah,3281684,8,Mountain States,2741,32,126,NA,NA
2020-08-22,2020,34,UT,Utah,3281684,8,Mountain States,2453,18,89,NA,NA
2020-08-29,2020,35,UT,Utah,3281684,8,Mountain States,2678,11,126,NA,NA
2020-09-05,2020,36,UT,Utah,3281684,8,Mountain States,2682,19,139,NA,NA
2020-09-12,2020,37,UT,Utah,3281684,8,Mountain States,2847,12,116,NA,NA
2020-09-19,2020,38,UT,Utah,3281684,8,Mountain States,4198,NA,156,NA,NA
2020-09-26,2020,39,UT,Utah,3281684,8,Mountain States,6224,24,175,NA,NA
2020-10-03,2020,40,UT,Utah,3281684,8,Mountain States,7254,29,193,NA,NA
2020-10-10,2020,41,UT,Utah,3281684,8,Mountain States,7446,45,249,NA,NA
2020-10-17,2020,42,UT,Utah,3281684,8,Mountain States,8574,37,282,NA,NA
2020-10-24,2020,43,UT,Utah,3281684,8,Mountain States,9034,38,315,NA,NA
2020-10-31,2020,44,UT,Utah,3281684,8,Mountain States,11036,56,373,NA,NA
2020-11-07,2020,45,UT,Utah,3281684,8,Mountain States,12884,74,452,NA,NA
2020-11-14,2020,46,UT,Utah,3281684,8,Mountain States,18358,82,548,NA,NA
2020-11-21,2020,47,UT,Utah,3281684,8,Mountain States,22409,115,646,NA,NA
2020-11-28,2020,48,UT,Utah,3281684,8,Mountain States,22011,119,631,NA,NA
2020-12-05,2020,49,UT,Utah,3281684,8,Mountain States,18517,132,678,NA,NA
2020-12-12,2020,50,UT,Utah,3281684,8,Mountain States,20363,137,670,NA,NA
2020-12-19,2020,51,UT,Utah,3281684,8,Mountain States,18370,128,635,507,0
2020-12-26,2020,52,UT,Utah,3281684,8,Mountain States,17084,104,548,579,0
2021-01-02,2020,53,UT,Utah,3281684,8,Mountain States,14372,101,564,797,0
2021-01-09,2021,1,UT,Utah,3337975,8,Mountain States,21015,114,664,7344,0
2021-01-16,2021,2,UT,Utah,3337975,8,Mountain States,19967,106,605,18156,0
2021-01-23,2021,3,UT,Utah,3337975,8,Mountain States,13453,107,515,35182,0
2021-01-30,2021,4,UT,Utah,3337975,8,Mountain States,12287,79,480,76140,0
2021-02-06,2021,5,UT,Utah,3337975,8,Mountain States,9322,59,433,120245,0
2021-02-13,2021,6,UT,Utah,3337975,8,Mountain States,7364,46,327,182011,0
2021-02-20,2021,7,UT,Utah,3337975,8,Mountain States,5887,34,254,226594,0
2021-02-27,2021,8,UT,Utah,3337975,8,Mountain States,5364,37,252,284207,0
2021-03-06,2021,9,UT,Utah,3337975,8,Mountain States,4109,34,220,343266,0
2021-03-13,2021,10,UT,Utah,3337975,8,Mountain States,3611,27,207,407647,0
2021-03-20,2021,11,UT,Utah,3337975,8,Mountain States,3475,23,225,468903,0
2021-03-27,2021,12,UT,Utah,3337975,8,Mountain States,2955,14,181,539400,0
2021-04-03,2021,13,UT,Utah,3337975,8,Mountain States,2903,11,160,640146,0
2021-04-10,2021,14,UT,Utah,3337975,8,Mountain States,2801,NA,168,773186,0
2021-04-17,2021,15,UT,Utah,3337975,8,Mountain States,2753,12,148,869512,0
2021-04-24,2021,16,UT,Utah,3337975,8,Mountain States,2679,22,171,963361,0
2021-05-01,2021,17,UT,Utah,3337975,8,Mountain States,2659,14,154,1058450,0
2021-05-08,2021,18,UT,Utah,3337975,8,Mountain States,2455,11,171,1147333,0
2021-05-15,2021,19,UT,Utah,3337975,8,Mountain States,2264,11,177,1218944,0
2021-05-22,2021,20,UT,Utah,3337975,8,Mountain States,2179,20,176,1279177,0
2021-05-29,2021,21,UT,Utah,3337975,8,Mountain States,1661,16,187,1327168,0
2021-06-05,2021,22,UT,Utah,3337975,8,Mountain States,1407,10,163,1366425,0
2021-06-12,2021,23,UT,Utah,3337975,8,Mountain States,1944,13,184,1412586,0
2021-06-19,2021,24,UT,Utah,3337975,8,Mountain States,1948,14,214,1449062,0
2021-06-26,2021,25,UT,Utah,3337975,8,Mountain States,2171,24,209,1474076,0
2021-07-03,2021,26,UT,Utah,3337975,8,Mountain States,2590,16,267,1493640,0
2021-07-10,2021,27,UT,Utah,3337975,8,Mountain States,2522,25,250,1511173,0
2021-07-17,2021,28,UT,Utah,3337975,8,Mountain States,3602,18,308,1528319,0
2021-07-24,2021,29,UT,Utah,3337975,8,Mountain States,4346,28,308,1545018,0
2021-07-31,2021,30,UT,Utah,3337975,8,Mountain States,4538,38,376,1562601,0
2021-08-07,2021,31,UT,Utah,3337975,8,Mountain States,6347,46,432,1580956,0
2021-08-14,2021,32,UT,Utah,3337975,8,Mountain States,5744,46,416,1601531,386
2021-08-21,2021,33,UT,Utah,3337975,8,Mountain States,7018,63,439,1625361,4446
2021-08-28,2021,34,UT,Utah,3337975,8,Mountain States,7846,63,505,1651895,8160
