state,week,observed_deaths,covid_deaths,expected,excess_deaths,covid_excess_ratio
MS,2020-10-18,90,90,12.063829787234043,77.93617021276596,1.1547911547911547
MS,2020-10-25,96,96,12.063829787234043,83.93617021276596,1.1437262357414448
MS,2020-11-01,111,111,12.063829787234043,98.93617021276596,1.1219354838709676
MS,2020-11-08,121,121,12.063829787234043,108.93617021276596,1.1107421875
MS,2020-11-15,142,142,12.063829787234043,129.93617021276594,1.0928442770591127
MS,2020-11-22,162,162,12.063829787234043,149.93617021276594,1.0804597701149425
MS,2020-11-29,206,206,12.063829787234043,193.93617021276594,1.0622051563357104
MS,2020-12-06,266,266,12.063829787234043,253.93617021276594,1.0475073313782992
MS,2020-12-13,238,238,12.063829787234043,225.93617021276594,1.0533948582729071
MS,2020-12-20,257,257,12.063829787234043,244.93617021276594,1.049252953439889
MS,2020-12-27,298,298,12.063829787234043,285.93617021276594,1.042190639184463
MS,2021-01-03,343,343,12.063829787234043,330.93617021276594,1.0364536453645365
MS,2021-01-10,331,331,12.063829787234043,318.93617021276594,1.0378252168112074
MS,2021-01-17,307,307,12.063829787234043,294.93617021276594,1.0409031885730775
MS,2021-01-24,233,233,12.063829787234043,220.93617021276594,1.0546032357473036
MS,2021-01-31,227,227,12.063829787234043,214.93617021276594,1.0561274995050485
MS,2021-02-07,150,150,12.063829787234043,137.93617021276594,1.087459509486349
MS,2021-02-14,112,112,12.063829787234043,99.93617021276596,1.120715350223547
MS,2021-02-21,115,115,12.063829787234043,102.93617021276596,1.1171971889210417
MS,2021-02-28,86,86,12.063829787234043,73.93617021276596,1.1631654676258993
MS,2021-03-07,65,65,12.063829787234043,52.93617021276596,1.2278938906752412
MS,2021-03-14,59,59,12.063829787234043,46.93617021276596,1.257026291931097
MS,2021-03-21,47,47,12.063829787234043,34.93617021276596,1.3453105968331303
MS,2021-03-28,52,52,12.063829787234043,39.93617021276596,1.3020777836973894
MS,2021-04-04,49,49,12.063829787234043,36.93617021276596,1.3266129032258065
MS,2021-04-11,31,31,12.063829787234043,18.93617021276596,1.6370786516853932
MS,2021-04-18,40,40,12.063829787234043,27.93617021276596,1.4318354912414317
MS,2021-04-25,36,36,12.063829787234043,23.93617021276596,1.504
MS,2021-05-02,26,26,12.063829787234043,13.936170212765957,1.8656488549618322
MS,2021-05-09,36,36,12.063829787234043,23.93617021276596,1.504
MS,2021-05-16,37,37,12.063829787234043,24.93617021276596,1.483788395904437
MS,2021-05-23,48,48,12.063829787234043,35.93617021276596,1.3357015985790408
MS,2021-05-30,30,30,12.063829787234043,17.93617021276596,1.6725978647686832
MS,2021-06-06,23,23,12.063829787234043,10.936170212765957,2.103112840466926
MS,2021-06-13,25,25,12.063829787234043,12.936170212765957,1.9325657894736843
MS,2021-06-20,19,19,12.063829787234043,6.936170212765957,2.739263803680982
MS,2021-06-27,18,18,12.063829787234043,5.936170212765957,3.0322580645161294
MS,2021-07-04,22,22,12.063829787234043,9.936170212765957,2.214132762312634
MS,2021-07-11,47,47,12.063829787234043,34.93617021276596,1.3453105968331303
MS,2021-07-18,62,62,12.063829787234043,49.93617021276596,1.2415850021303791
MS,2021-07-25,92,92,12.063829787234043,79.93617021276596,1.1509182858663827
MS,2021-08-01,181,181,12.063829787234043,168.93617021276594,1.0714105793450883
MS,2021-08-08,230,230,12.063829787234043,217.93617021276594,1.0553548765010252
MS,2021-08-15,329,329,12.063829787234043,316.93617021276594,1.0380639097744362
MS,2021-08-22,338,338,12.063829787234043,325.93617021276594,1.0370128598472486
MS,2021-08-29,314,314,12.063829787234043,301.93617021276594,1.0399549009935876
MS,2021-09-05,308,308,12.063829787234043,295.93617021276594,1.0407649723200805
MS,2021-09-12,254,254,12.063829787234043,241.93617021276594,1.0498636883299624
MS,2021-09-19,201,201,12.063829787234043,188.93617021276594,1.0638513513513514
MS,2021-09-26,149,149,12.063829787234043,136.93617021276594,1.0880981976382849
MS,2021-10-03,97,97,12.063829787234043,84.93617021276596,1.1420340681362726
MS,2021-10-10,87,87,12.063829787234043,74.93617021276596,1.1609880749574106
MS,2021-10-17,86,86,12.063829787234043,73.93617021276596,1.1631654676258993
MS,2021-10-24,54,54,12.063829787234043,41.93617021276596,1.2876712328767124
MS,2021-10-31,53,53,12.063829787234043,40.93617021276596,1.2946985446985446
MS,2021-11-07,42,42,12.063829787234043,29.93617021276596,1.4029850746268657
MS,2021-11-14,36,36,12.063829787234043,23.93617021276596,1.504
MS,2021-11-21,43,43,12.063829787234043,30.93617021276596,1.389958734525447
MS,2021-11-28,32,32,12.063829787234043,19.93617021276596,1.6051227321237993
MS,2021-12-05,41,41,12.063829787234043,28.93617021276596,1.4169117647058822
MS,2021-12-12,52,52,12.063829787234043,39.93617021276596,1.3020777836973894
MS,2021-12-19,57,57,12.063829787234043,44.93617021276596,1.2684659090909092
MS,2021-12-26,77,77,12.063829787234043,64.93617021276596,1.1857798165137614
MS,2022-01-02,127,127,12.063829787234043,114.93617021276596,1.1049611255090708
MS,2022-01-09,205,205,12.063829787234043,192.93617021276594,1.0625275694750773
MS,2022-01-16,281,281,12.063829787234043,268.93617021276594,1.044857594936709
MS,2022-01-23,299,299,12.063829787234043,286.93617021276594,1.0420436007711702
MS,2022-01-30,321,321,12.063829787234043,308.93617021276594,1.0390495867768597
MS,2022-02-06,247,247,12.063829787234043,234.93617021276594,1.0513493932258648
MS,2022-02-13,194,194,12.063829787234043,181.93617021276594,1.0663080341480529
MS,2022-02-20,117,117,12.063829787234043,104.93617021276596,1.114963503649635
MS,2022-02-27,105,105,12.063829787234043,92.93617021276596,1.1298076923076923
MS,2022-03-06,69,69,12.063829787234043,56.93617021276596,1.2118834080717489
MS,2022-03-13,43,43,12.063829787234043,30.93617021276596,1.389958734525447
MS,2022-03-20,29,29,12.063829787234043,16.93617021276596,1.7123115577889447
MS,2022-03-27,25,25,12.063829787234043,12.936170212765957,1.9325657894736843
MS,2022-04-03,28,28,12.063829787234043,15.936170212765957,1.7570093457943927
MS,2022-04-10,30,30,12.063829787234043,17.93617021276596,1.6725978647686832
MS,2022-04-17,18,18,12.063829787234043,5.936170212765957,3.0322580645161294
MS,2022-04-24,10,10,12.063829787234043,-2.0638297872340434,NA
MS,2022-05-01,0,0,12.063829787234043,-12.063829787234043,NA
MS,2022-05-08,16,16,12.063829787234043,3.9361702127659566,4.064864864864866
MS,2022-05-15,0,0,12.063829787234043,-12.063829787234043,NA
MS,2022-05-22,14,14,12.063829787234043,1.9361702127659566,7.230769230769234
MS,2022-05-29,12,12,12.063829787234043,-0.06382978723404342,NA
MS,2022-06-05,16,16,12.063829787234043,3.9361702127659566,4.064864864864866
MS,2022-06-12,19,19,12.063829787234043,6.936170212765957,2.739263803680982
MS,2022-06-19,33,33,12.063829787234043,20.93617021276596,1.576219512195122
MS,2022-06-26,31,31,12.063829787234043,18.93617021276596,1.6370786516853932
MS,2022-07-03,43,43,12.063829787234043,30.93617021276596,1.389958734525447
MS,2022-07-10,51,51,12.063829787234043,38.93617021276596,1.3098360655737704
MS,2022-07-17,60,60,12.063829787234043,47.93617021276596,1.251664447403462
MS,2022-07-24,49,49,12.063829787234043,36.93617021276596,1.3266129032258065
MS,2022-07-31,48,48,12.063829787234043,35.93617021276596,1.3357015985790408
MS,2022-08-07,56,56,12.063829787234043,43.93617021276596,1.2745762711864406
MS,2022-08-14,40,40,12.063829787234043,27.93617021276596,1.4318354912414317
MS,2022-08-21,42,42,12.063829787234043,29.93617021276596,1.4029850746268657
MS,2022-08-28,40,40,12.063829787234043,27.93617021276596,1.4318354912414317
MS,2022-09-04,32,32,12.063829787234043,19.93617021276596,1.6051227321237993
MS,2022-09-11,49,49,12.063829787234043,36.93617021276596,1.3266129032258065
MS,2022-09-18,37,37,12.063829787234043,24.93617021276596,1.483788395904437
MS,2022-09-25,20,20,12.063829787234043,7.936170212765957,2.5201072386058985
MS,2022-10-02,25,25,12.063829787234043,12.936170212765957,1.9325657894736843
MS,2022-10-09,31,31,12.063829787234043,18.93617021276596,1.6370786516853932
MS,2022-10-16,18,18,12.063829787234043,5.936170212765957,3.0322580645161294
MS,2022-10-23,23,23,12.063829787234043,10.936170212765957,2.103112840466926
MS,2022-10-30,25,25,12.063829787234043,12.936170212765957,1.9325657894736843
MS,2022-11-06,14,14,12.063829787234043,1.9361702127659566,7.230769230769234
MS,2022-11-13,10,10,12.063829787234043,-2.0638297872340434,NA
MS,2022-11-20,21,21,12.063829787234043,8.936170212765957,2.35
MS,2022-11-27,20,20,12.063829787234043,7.936170212765957,2.5201072386058985
MS,2022-12-04,39,39,12.063829787234043,26.93617021276596,1.447867298578199
MS,2022-12-11,25,25,12.063829787234043,12.936170212765957,1.9325657894736843
MS,2022-12-18,22,22,12.063829787234043,9.936170212765957,2.214132762312634
MS,2022-12-25,36,36,12.063829787234043,23.93617021276596,1.504
MS,2023-01-01,47,47,12.063829787234043,34.93617021276596,1.3453105968331303
MS,2023-01-08,37,37,12.063829787234043,24.93617021276596,1.483788395904437
MS,2023-01-15,54,54,12.063829787234043,41.93617021276596,1.2876712328767124
MS,2023-01-22,33,33,12.063829787234043,20.93617021276596,1.576219512195122
MS,2023-01-29,32,32,12.063829787234043,19.93617021276596,1.6051227321237993
MS,2023-02-05,23,23,12.063829787234043,10.936170212765957,2.103112840466926
MS,2023-02-12,34,34,12.063829787234043,21.93617021276596,1.5499515033947624
MS,2023-02-19,29,29,12.063829787234043,16.93617021276596,1.7123115577889447
MS,2023-02-26,25,25,12.063829787234043,12.936170212765957,1.9325657894736843
MS,2023-03-05,23,23,12.063829787234043,10.936170212765957,2.103112840466926
MS,2023-03-12,13,13,12.063829787234043,0.9361702127659566,13.88636363636365
MS,2023-03-19,20,20,12.063829787234043,7.936170212765957,2.5201072386058985
MS,2023-03-26,16,16,12.063829787234043,3.9361702127659566,4.064864864864866
MS,2023-04-02,20,20,12.063829787234043,7.936170212765957,2.5201072386058985
MS,2023-04-09,17,17,12.063829787234043,4.936170212765957,3.44396551724138
MS,2023-04-16,15,15,12.063829787234043,2.9361702127659566,5.108695652173915
MS,2023-04-23,15,15,12.063829787234043,2.9361702127659566,5.108695652173915
MS,2023-04-30,15,15,12.063829787234043,2.9361702127659566,5.108695652173915
MS,2023-05-07,0,0,12.063829787234043,-12.063829787234043,NA
MS,2023-05-14,0,0,12.063829787234043,-12.063829787234043,NA
MS,2023-05-21,14,14,12.063829787234043,1.9361702127659566,7.230769230769234
MS,2023-05-28,18,18,12.063829787234043,5.936170212765957,3.0322580645161294
MS,2023-06-04,10,10,12.063829787234043,-2.0638297872340434,NA
MS,2023-06-11,10,10,12.063829787234043,-2.0638297872340434,NA
MS,2023-06-18,15,15,12.063829787234043,2.9361702127659566,5.108695652173915
MS,2023-06-25,0,0,12.063829787234043,-12.063829787234043,NA
MS,2023-07-02,0,0,12.063829787234043,-12.063829787234043,NA
MS,2023-07-09,0,0,12.063829787234043,-12.063829787234043,NA
MS,2023-07-16,11,11,12.063829787234043,-1.0638297872340434,NA
MS,2023-07-23,11,11,12.063829787234043,-1.0638297872340434,NA
MS,2023-07-30,0,0,12.063829787234043,-12.063829787234043,NA
MS,2023-08-06,0,0,12.063829787234043,-12.063829787234043,NA
MS,2023-08-13,17,17,12.063829787234043,4.936170212765957,3.44396551724138
MS,2023-08-20,17,17,12.063829787234043,4.936170212765957,3.44396551724138
MS,2023-08-27,28,28,12.063829787234043,15.936170212765957,1.7570093457943927
MS,2023-09-03,18,18,12.063829787234043,5.936170212765957,3.0322580645161294
MS,2023-09-10,21,21,12.063829787234043,8.936170212765957,2.35
MS,2023-09-17,16,16,12.063829787234043,3.9361702127659566,4.064864864864866
MS,2023-09-24,23,23,12.063829787234043,10.936170212765957,2.103112840466926
MS,2023-10-01,29,29,12.063829787234043,16.93617021276596,1.7123115577889447
MS,2023-10-08,16,16,12.063829787234043,3.9361702127659566,4.064864864864866
MS,2023-10-15,14,14,12.063829787234043,1.9361702127659566,7.230769230769234
MS,2023-10-22,11,11,12.063829787234043,-1.0638297872340434,NA
MS,2023-10-29,22,22,12.063829787234043,9.936170212765957,2.214132762312634
MS,2023-11-05,16,16,12.063829787234043,3.9361702127659566,4.064864864864866
MS,2023-11-12,14,14,12.063829787234043,1.9361702127659566,7.230769230769234
MS,2023-11-19,11,11,12.063829787234043,-1.0638297872340434,NA
MS,2023-11-26,14,14,12.063829787234043,1.9361702127659566,7.230769230769234
MS,2023-12-03,28,28,12.063829787234043,15.936170212765957,1.7570093457943927
MS,2023-12-10,11,11,12.063829787234043,-1.0638297872340434,NA
MS,2023-12-17,26,26,12.063829787234043,13.936170212765957,1.8656488549618322
MS,2023-12-24,28,28,12.063829787234043,15.936170212765957,1.7570093457943927
MS,2023-12-31,33,33,12.063829787234043,20.93617021276596,1.576219512195122
MS,2024-01-07,27,27,12.063829787234043,14.936170212765957,1.8076923076923077
MS,2024-01-14,31,31,12.063829787234043,18.93617021276596,1.6370786516853932
MS,2024-01-21,39,39,12.063829787234043,26.93617021276596,1.447867298578199
MS,2024-01-28,32,32,12.063829787234043,19.93617021276596,1.6051227321237993
MS,2024-02-04,12,12,12.063829787234043,-0.06382978723404342,NA
MS,2024-02-11,19,19,12.063829787234043,6.936170212765957,2.739263803680982
MS,2024-02-18,17,17,12.063829787234043,4.936170212765957,3.44396551724138
MS,2024-02-25,26,26,12.063829787234043,13.936170212765957,1.8656488549618322
MS,2024-03-03,28,28,12.063829787234043,15.936170212765957,1.7570093457943927
MS,2024-03-10,23,23,12.063829787234043,10.936170212765957,2.103112840466926
MS,2024-03-17,13,13,12.063829787234043,0.9361702127659566,13.88636363636365
MS,2024-03-24,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-03-31,19,19,12.063829787234043,6.936170212765957,2.739263803680982
MS,2024-04-07,10,10,12.063829787234043,-2.0638297872340434,NA
MS,2024-04-14,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-04-21,11,11,12.063829787234043,-1.0638297872340434,NA
MS,2024-04-28,10,10,12.063829787234043,-2.0638297872340434,NA
MS,2024-05-05,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-05-12,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-05-19,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-05-26,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-06-02,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-06-09,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-06-16,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-06-23,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-06-30,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-07-07,15,15,12.063829787234043,2.9361702127659566,5.108695652173915
MS,2024-07-14,11,11,12.063829787234043,-1.0638297872340434,NA
MS,2024-07-21,14,14,12.063829787234043,1.9361702127659566,7.230769230769234
MS,2024-07-28,14,14,12.063829787234043,1.9361702127659566,7.230769230769234
MS,2024-08-04,19,19,12.063829787234043,6.936170212765957,2.739263803680982
MS,2024-08-11,20,20,12.063829787234043,7.936170212765957,2.5201072386058985
MS,2024-08-18,21,21,12.063829787234043,8.936170212765957,2.35
MS,2024-08-25,19,19,12.063829787234043,6.936170212765957,2.739263803680982
MS,2024-09-01,18,18,12.063829787234043,5.936170212765957,3.0322580645161294
MS,2024-09-08,21,21,12.063829787234043,8.936170212765957,2.35
MS,2024-09-15,17,17,12.063829787234043,4.936170212765957,3.44396551724138
MS,2024-09-22,13,13,12.063829787234043,0.9361702127659566,13.88636363636365
MS,2024-09-29,12,12,12.063829787234043,-0.06382978723404342,NA
MS,2024-10-06,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-10-13,11,11,12.063829787234043,-1.0638297872340434,NA
MS,2024-10-20,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-10-27,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-11-03,11,11,12.063829787234043,-1.0638297872340434,NA
MS,2024-11-10,14,14,12.063829787234043,1.9361702127659566,7.230769230769234
MS,2024-11-17,0,0,12.063829787234043,-12.063829787234043,NA
MS,2024-11-24,0,0,12.063829787234043,-12.063829787234043,NA
MT,2020-01-19,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-01-26,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-02-02,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-02-09,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-02-16,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-02-23,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-03-01,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-03-08,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-03-15,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-03-22,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-03-29,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-04-05,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-04-12,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-04-19,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-04-26,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-05-03,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-05-10,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-05-17,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-05-24,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-05-31,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-06-07,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-06-14,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-06-21,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-06-28,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-07-05,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-07-12,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-07-19,12,12,0.2765957446808513,11.72340425531915,1.0235934664246824
MT,2020-07-26,16,16,0.2765957446808513,15.72340425531915,1.0175913396481733
MT,2020-08-02,15,15,0.2765957446808513,14.72340425531915,1.01878612716763
MT,2020-08-09,0,0,0.2765957446808513,-0.2765957446808513,NA
MT,2020-08-16,12,12,0.2765957446808513,11.72340425531915,1.0235934664246824
MT,2020-08-23,12,12,0.2765957446808513,11.72340425531915,1.0235934664246824
MT,2020-08-30,19,19,0.2765957446808513,18.72340425531915,1.0147727272727272
MT,2020-09-06,25,25,0.2765957446808513,24.72340425531915,1.0111876075731496
MT,2020-09-13,15,15,0.2765957446808513,14.72340425531915,1.01878612716763
MT,2020-09-20,20,20,0.2765957446808513,19.72340425531915,1.0140237324703343
MT,2020-09-27,32,32,0.2765957446808513,31.72340425531915,1.0087189805499666
MT,2020-10-04,46,46,0.2765957446808513,45.723404255319146,1.0060493252675664
